（植物油脂類）　あまに油　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　えごま油　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　オリーブ油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　ごま油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　米ぬか油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　サフラワー油　ハイオレイック　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　サフラワー油　ハイリノール　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　大豆油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　調合油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　とうもろこし油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　なたね油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　パーム油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　パーム核油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　ひまわり油　ハイリノール　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　ひまわり油  ミッドオレイック　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　ひまわり油　ハイオレイック　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　ぶどう油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　綿実油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　やし油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（植物油脂類）　落花生油　　　,0,100,0,0,0,0,921,100,グラム,0,0
（動物脂類）　牛脂　　　,0,99.8,0.2,0,0,0,940,100,グラム,0,0
（動物脂類）　ラード　　　,0,100,0,0,0,0,941,100,グラム,0,0
（バター類）　有塩バター　　　,0.2,81,0.6,0,0,0,745,100,グラム,0,0
（バター類）　食塩不使用バター　　　,0.2,83,0.5,0,0,0,763,100,グラム,0,0
（バター類）　発酵バター　　　,4.4,80,0.6,0,0,0,752,100,グラム,0,0
（マーガリン類）　ソフトタイプマーガリン　家庭用　,0.4,83.1,0.4,0,0,0,769,100,グラム,0,0
（マーガリン類）　ソフトタイプマーガリン　業務用　,0.1,84.3,0.3,0,0,0,778,100,グラム,0,0
（マーガリン類）　ファットスプレッド　　　,0,69.1,0.2,0,0,0,637,100,グラム,0,0
（その他）　ショートニング　家庭用　　,0,99.9,0,0,0,0,920,100,グラム,0,0
（その他）　ショートニング　業務用　製菓　　　,0,99.9,0,0,0,0,921,100,グラム,0,0
（その他）　ショートニング　業務用　フライ　　　,0,99.9,0,0,0,0,920,100,グラム,0,0
