＜牛乳及び乳製品＞（液状乳類）　生乳　ジャージー種　　,4.7,5.1,3.6,0,0,(0),80,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　生乳　ホルスタイン種　　,4.7,3.7,3.2,0,0,(0),66,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　普通牛乳　　　,4.8,3.8,3.3,0,0,(0),67,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　加工乳　濃厚　　,5.2,4.2,3.5,0,0,(0),73,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　加工乳　低脂肪　　,5.5,1.0,3.8,0,0,(0),46,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　脱脂乳　　　,4.7,0.1,3.4,0,0,(0),33,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　乳飲料　コーヒー　　,7.2,2.0,2.2,0,0,(0),56,100,グラム,0,0
＜牛乳及び乳製品＞（液状乳類）　乳飲料　フルーツ　　,9.9,0.2,1.2,0,0,(0),46,100,グラム,0,0
＜牛乳及び乳製品＞（粉乳類）　全粉乳　　　,39.3,26.2,25.5,0,0,(0),500,100,グラム,0,0
＜牛乳及び乳製品＞（粉乳類）　脱脂粉乳　　　,53.3,1.0,34.0,0,0,(0),359,100,グラム,0,0
＜牛乳及び乳製品＞（粉乳類）　乳児用調製粉乳　　　,55.9,26.8,12.4,0,0,(0),514,100,グラム,0,0
＜牛乳及び乳製品＞（練乳類）　無糖練乳　　　,11.2,7.9,6.8,0,0,(0),144,100,グラム,0,0
＜牛乳及び乳製品＞（練乳類）　加糖練乳　　　,56.0,8.5,7.7,0,0,(0),332,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪　　,3.1,45.0,2.0,0,0,(0),433,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪 ・ 植物性脂肪　　,3.0,42.1,4.4,0,0,(0),409,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　クリーム　植物性脂肪　　,2.9,39.2,6.8,0,0,(0),392,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪　　,12.9,40.7,1.8,0,0,(0),425,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪　　,12.9,38.4,4.0,0,0,(0),413,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　植物性脂肪　　,12.9,36.1,6.3,0,0,(0),402,100,グラム,0,0
＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪　　,5.5,18.3,5.2,0,0,(0),211,100,グラム,0,0
