カレー　ビーフ　レトルトパウチ　　　,118,7.3,3.3,0,0,0,118,100,グラム,1,1
ぎょうざ　冷凍　　　,197,8.1,7.1,0,0,0,197,100,グラム,1,1
グラタン　えび　冷凍　　　,133,6.7,4.8,0,0,0,133,100,グラム,1,1
コーンクリームスープ　粉末タイプ　　　,425,13.7,8.1,0,0,0,425,100,グラム,1,1
コーンクリームスープ　レトルトパウチ　　　,86,4.8,2,0,0,0,86,100,グラム,1,1
コロッケ　クリームタイプ　フライ用　冷凍　　　,159,6.3,4.7,0,0,0,159,100,グラム,1,1
コロッケ　クリームタイプ　フライ済み　冷凍　　　,256,16.2,5.1,0,0,0,256,100,グラム,1,1
コロッケ　ポテトタイプ　フライ用　冷凍　　　,164,4.9,4.6,0,0,0,164,100,グラム,1,1
コロッケ　ポテトタイプ　フライ済み　冷凍　　　,279,17.6,4.6,0,0,0,279,100,グラム,1,1
（魚フライ類）いかフライ　フライ用　冷凍　　　,146,2,10.6,0,0,0,146,100,グラム,1,1
（魚フライ類）いかフライ　フライ済み　冷凍　　　,329,20.3,12.1,0,0,0,329,100,グラム,1,1
（魚フライ類）えびフライ　フライ用　冷凍　　　,139,1.9,10.2,0,0,0,139,100,グラム,1,1
（魚フライ類）えびフライ　フライ済み　冷凍　　　,292,20.3,9.1,0,0,0,292,100,グラム,1,1
（魚フライ類）白身フライ　フライ用　冷凍　　　,148,2.7,11.6,0,0,0,148,100,グラム,1,1
（魚フライ類）白身フライ　フライ済み　冷凍　　　,300,21.8,9.7,0,0,0,300,100,グラム,1,1
シチュー　ビーフ　レトルトパウチ　　　,118,7.2,6,0,0,0,118,100,グラム,1,1
しゅうまい　冷凍　　　,215,11.2,9.3,0,0,0,215,100,グラム,1,1
ハンバーグ　冷凍　　　,223,13.4,13.3,0,0,0,223,100,グラム,1,1
ピラフ　冷凍　　　,161,2.8,3.8,0,0,0,161,100,グラム,1,1
ミートボール　冷凍　　　,244,16.4,11.7,0,0,0,244,100,グラム,1,1
メンチカツ　フライ用　冷凍　　　,196,7.2,9.9,0,0,0,196,100,グラム,1,1
メンチカツ　フライ済み　冷凍　,308,20.3,9.4,0,0,0,308,100,グラム,1,1
