＜調味料類＞（ウスターソース類）　ウスターソース　　　,26.8,0.1,1,0,0,0.5,117,100,グラム,1,1
＜調味料類＞（ウスターソース類）　中濃ソース　　　,30.8,0.1,0.8,0,0,1,132,100,グラム,1,1
＜調味料類＞（ウスターソース類）　濃厚ソース　　　,30.9,0.1,0.9,0,0,1,132,100,グラム,1,1
＜調味料類＞（ウスターソース類）　お好み焼きソース　　　,34.3,0.1,1.6,0,0,1,148,100,グラム,1,1
＜調味料類＞（辛味調味料類）　トウバンジャン　　　,7.9,2.3,2,0,0,4.3,60,100,グラム,1,1
＜調味料類＞（辛味調味料類）　チリペッパーソース　　　,5.2,0.5,0.7,0,0,-,55,100,グラム,1,1
＜調味料類＞（辛味調味料類）　ラー油　　　,Tr,99.8,0.1,0,0,-,919,100,グラム,1,1
＜調味料類＞（しょうゆ類）こいくちしょうゆ　　　,10.1,0,7.7,0,0,0,71,100,グラム,1,1
＜調味料類＞（しょうゆ類）うすくちしょうゆ　　　,7.8,0,5.7,0,0,0,54,100,グラム,1,1
＜調味料類＞（しょうゆ類）たまりしょうゆ　　　,15.9,0,11.8,0,0,0,111,100,グラム,1,1
＜調味料類＞（しょうゆ類）さいしこみしょうゆ　　　,15.9,0,9.6,0,0,0,102,100,グラム,1,1
＜調味料類＞（しょうゆ類）しろしょうゆ　　　,19.2,0,2.5,0,0,0,87,100,グラム,1,1
＜調味料類＞（しょうゆ類）減塩しょうゆ　こいくち　,9,Tr,8.1,0,0,0,69,100,グラム,1,1
＜調味料類＞（しょうゆ類）だししょうゆ　,5.2,0,4,0,0,-,37,100,グラム,1,1
＜調味料類＞（しょうゆ類）照りしょうゆ　,36.3,0,2.4,0,0,-,170,100,グラム,1,1
＜調味料類＞（食塩類）食塩　　　,0,0,0,0,0,0,0,100,グラム,1,1
＜調味料類＞（食塩類）並塩　　　,0,0,0,0,0,0,0,100,グラム,1,1
＜調味料類＞（食塩類）精製塩　家庭用　　,0,0,0,0,0,0,0,100,グラム,1,1
＜調味料類＞（食塩類）精製塩　業務用　　,0,0,0,0,0,0,0,100,グラム,1,1
＜調味料類＞（食酢類）黒酢　　　,9,0,1,0,0,0,54,100,グラム,1,1
＜調味料類＞（食酢類）穀物酢　　　,2.4,0,0.1,0,0,0,25,100,グラム,1,1
＜調味料類＞（食酢類）米酢　　　,7.4,0,0.2,0,0,0,46,100,グラム,1,1
＜調味料類＞（食酢類）果実酢　バルサミコ酢　　,19.4,0,0.5,0,0,0,99,100,グラム,1,1
＜調味料類＞（食酢類）果実酢　ぶどう酢　　,1.2,Tr,0.1,0,0,0,22,100,グラム,1,1
＜調味料類＞（食酢類）果実酢　りんご酢　　,2.4,0,0.1,0,0,0,26,100,グラム,1,1
＜調味料類＞（だし類）かつおだし　　　,Tr,0.1,0.5,0,0,0,3,100,グラム,1,1
＜調味料類＞（だし類）昆布だし　　　,0.9,Tr,0.1,0,0,-,4,100,グラム,1,1
＜調味料類＞（だし類）かつお・昆布だし　　　,0.3,Tr,0.3,0,0,-,2,100,グラム,1,1
＜調味料類＞（だし類）しいたけだし　　　,0.9,0,0.1,0,0,-,4,100,グラム,1,1
＜調味料類＞（だし類）煮干しだし　　　,Tr,0.1,0.1,0,0,0,1,100,グラム,1,1
＜調味料類＞（だし類）鳥がらだし　　　,Tr,0.2,1.1,0,0,0,7,100,グラム,1,1
＜調味料類＞（だし類）中華だし　　　,Tr,0,0.8,0,0,-,3,100,グラム,1,1
＜調味料類＞（だし類）洋風だし　　　,0.3,0,1.3,0,0,-,6,100,グラム,1,1
＜調味料類＞（だし類）固形ブイヨン　,42.1,4.3,7,0,0,0.3,235,100,グラム,1,1
＜調味料類＞（だし類）顆粒おでん用　,32.2,0.1,9.6,0,0,0,168,100,グラム,1,1
＜調味料類＞（だし類）顆粒中華だし　　　,36.6,1.6,12.6,0,0,0,211,100,グラム,1,1
＜調味料類＞（だし類）顆粒和風だし　　　,31.1,0.3,24.2,0,0,0,224,100,グラム,1,1
＜調味料類＞（だし類）めんつゆ　ストレート　　,8.7,0,2.2,0,0,-,44,100,グラム,1,1
＜調味料類＞（だし類）めんつゆ　三倍濃厚　　,20,0,4.5,0,0,-,98,100,グラム,1,1
＜調味料類＞（調味ソース類）甘酢　　　,28.4,0,0.1,0,0,0,125,100,グラム,1,1
＜調味料類＞（調味ソース類）エビチリの素　　　,9.5,1.4,1.2,0,0,-,55,100,グラム,1,1
＜調味料類＞（調味ソース類）オイスターソース　　　,18.3,0.3,7.7,0,0,0.2,107,100,グラム,1,1
＜調味料類＞（調味ソース類）黄身酢　　　,20.3,13,6.5,0,0,0,230,100,グラム,1,1
＜調味料類＞（調味ソース類）ごま酢　　　,30.2,8,4,0,0,-,217,100,グラム,1,1
＜調味料類＞（調味ソース類）ごまだれ　　　,30.1,14.1,7.4,0,0,-,285,100,グラム,1,1
＜調味料類＞（調味ソース類）三杯酢　　　,18.1,0,0.9,0,0,-,86,100,グラム,1,1
＜調味料類＞（調味ソース類）二杯酢　,8.6,0,3.5,0,0,0,57,100,グラム,1,1
＜調味料類＞（調味ソース類）すし酢　ちらし・稲荷用　,34.9,0,0.1,0,0,0,150,100,グラム,1,1
＜調味料類＞（調味ソース類）すし酢　にぎり用　,14.3,0,0.2,0,0,0,70,100,グラム,1,1
＜調味料類＞（調味ソース類）すし酢　巻き寿司・箱寿司用　,23.8,0,0.1,0,0,0,107,100,グラム,1,1
＜調味料類＞（調味ソース類）中華風合わせ酢　　,25.6,3.4,3,0,0,Tr,151,100,グラム,1,1
＜調味料類＞（調味ソース類）デミグラスソース　　　,11,3,2.9,0,0,-,82,100,グラム,1,1
＜調味料類＞（調味ソース類）テンメンジャン　　　,38.1,7.7,8.5,0,0,3.1,256,100,グラム,1,1
